specID,ips,mds,mpt,ptt,interval
95,NA,1,NA,NA,250
3398,NA,NA,NA,NA,750
3395,NA,NA,NA,NA,750
3407,1,1,5,2,750
3413,NA,NA,NA,NA,750
3417,1,1,NA,NA,750
3406,1,NA,NA,NA,750
3411,1,1,6,2,750
3389,NA,1,NA,NA,1000
3374,1,1,6,2,1000
3348,1,1,5,2,1000
3329,NA,NA,NA,NA,1250
3158,0,1,6,3,2000
90,1,2,5,2,2000
3143,1,0,5,2,2000
3128,1,1,4,NA,2000
3129,NA,NA,NA,NA,2000
3130,NA,NA,NA,NA,2000
3154,NA,NA,NA,NA,2000
3136,0,1,6,NA,2000
3088,1,NA,NA,NA,2000
3089,1,NA,NA,NA,2000
3069,NA,2,5,1,2000
3087,1,1,NA,NA,2250
3043,NA,NA,NA,NA,2250
4143,0,1,4,1,2250
3034,1,NA,NA,NA,2250
4109,NA,NA,NA,NA,2250
3037,1,2,5,2,2250
4148,NA,3,NA,NA,2250
4122,NA,NA,NA,NA,2250
4123,0,1,5,2,2250
2959,NA,NA,NA,NA,2250
3044,1,1,NA,NA,2250
4068,1,2,NA,NA,2250
4118,1,1,NA,NA,2250
4120,1,2,NA,NA,2250
4116,NA,NA,NA,NA,2250
3045.1,NA,NA,NA,NA,2250
3045.2,NA,NA,NA,NA,2250
3033,1,2,5,3,2250
4104,NA,1,4,1,2250
2961,1,1,NA,NA,2250
4089,0,1,6,2,2250
2942,0,1,6,3,2250
3012,0,1,5,2,2250
4072,NA,1,6,2,2250
3018,1,1,NA,NA,2250
4088,NA,NA,NA,NA,2250
3017,1,1,5,2,2250
2990,1,1,5,1,2250
3016,1,NA,NA,NA,2250
3004,NA,NA,NA,NA,2250
3005,NA,NA,NA,NA,2250
4075,NA,NA,NA,NA,2250
4080,0,1,6,2,2250
2949,1,1,5,2,2250
2998,NA,NA,NA,NA,2250
4063,1,1,6,2,2500
4036,NA,1,5,1,2500
4040,1,2,5,2,2500
2986,1,2,5,2,2500
4050,1,2,6,3,2500
4022,1,2,6,3,2500
2983,NA,NA,NA,NA,2500
2981,NA,NA,NA,NA,2500
4042,1,1,5,2,2500
4026,0,2,5,2,2500
4030,NA,1,5,2,2500
4031,1,1,5,2,2500
4017,NA,1,NA,NA,2500
2954,NA,NA,NA,NA,2500
3973,1,1,4,1,2500
4003,1,1,5,2,2500
4023,NA,2,5,2,2500
3988,1,1,5,3,2500
3993,1,1,5,2,2500
4005,1,1,5,2,2500
4008,1,1,6,2,2500
3994,1,NA,5,2,2500
4000,1,1,4,1,2500
3983,NA,1,NA,NA,2500
3981,NA,NA,NA,NA,2500
2903,NA,NA,NA,NA,2500
2894,NA,2,NA,NA,2500
2886,1,1,5,3,2500
2884,NA,1,4,1,2500
2888,1,1,5,3,2500
2895.1,NA,NA,NA,NA,2500
2895.2,1,1,4,1,2500
2912,NA,1,4,1,2750
3964,1,2,6,2,2750
3933,1,1,5,2,2750
2861,1,1,4,1,2750
3946,1,1,5,2,2750
3937,1,NA,NA,NA,2750
3948,1.2,1,5,2,2750
2868,1,1,5,2,2750
3940,NA,1,5,2,2750
3955,NA,1,5,2,2750
3956,1,1,5,2,2750
3951,NA,NA,NA,NA,2750
3959,1,1,5,2,2750
3929,1,NA,NA,NA,2750
4226,0,1,5,2,2750
4223,0,2,5,3,2750
2836,1,NA,NA,NA,2750
4230,0,1,5,2,2750
4194.1,1,1,5,2,2750
4194.2,1,1,NA,NA,2750
4070,1,2,5,2,2750
4211,1,NA,NA,NA,2750
4191,NA,1,5,2,2750
4195,1,1,6,3,2750
4190,1,1,5,2,2750
2812,1,1,7,3,2750
2803,NA,NA,NA,NA,2750
4160,1,NA,NA,NA,2750
2833,1,NA,NA,NA,2750
4185,NA,NA,NA,NA,2750
4186,NA,NA,NA,NA,2750
4212,1,1,5,2,2750
4244,1,1,6,2,2750
4245,1,1,6,2,2750
4121,1,1,5,2,3000
3868,NA,1,5,2,3000
3872,NA,NA,NA,NA,3000
4090,NA,NA,NA,NA,3000
4085,1,1,5,1,3000
3869,NA,1,NA,NA,3000
4105.1,NA,NA,NA,NA,3000
4105.2,1,1,5,2,3000
4128,NA,1,5,2,3000
4204,1,1,5,2,3000
4106,NA,2,7,3,3000
3877,NA,NA,NA,NA,3000
3878,1,1,4,1,3000
4117.1,1,NA,NA,NA,3000
4117.2,1,NA,NA,NA,3000
4110,1,NA,6,3,3000
4097,NA,2,5,2,3000
3857,1,1,5,2,3000
3893,NA,NA,NA,NA,3000
3885,1,1,5,2,3000
4133,NA,1,6,3,3000
4099,1,NA,NA,NA,3000
4102,1,NA,NA,NA,3000
4107,1,NA,NA,NA,3000
4145,1,NA,NA,NA,3000
4078,1,1,4,1,3000
3420,1.2,1,5,2,3000
3414,1,NA,NA,NA,3000
4073,1,1,5,2,3000
4086,1,1,6,2,3000
3426,1,1,5,2,3000
4098,NA,1,4,1,3000
3421,0,1,5,2,3000
3434,1,1,5,2,3000
3431,0,1,5,2,3000
3852,1,1,6,2,3000
4074,1,1,5,3,3000
3848,1,1,5,2,3000
4077,NA,NA,NA,NA,3000
3427,2.2,1,NA,NA,3000
3424,2.2,1,5,2,3000
4079,NA,NA,NA,NA,3000
3416,1,1,5,2,3000
3422,1,1,NA,NA,3000
3708,1,1,NA,NA,3000
4053,1,1,5,2,3000
3408,1,1,NA,NA,3000
4076,1,1,5,2,3000
4062,1,1,5,2,3000
4065,0,1,4,1,3000
4082,NA,NA,NA,NA,3000
3393.1,1,1,5,1,3000
3393.2,1,NA,NA,NA,3000
3399,2.2,1,5,2,3000
3405,NA,NA,NA,NA,3000
3944,NA,NA,NA,NA,3000
3215,NA,NA,NA,NA,3000
3330,1,3,6,3,3250
3846,NA,1,5,2,3250
3884,0,1,5,2,3250
4081,0,1,4,1,3250
3914,1,1,5,2,3250
3861,1,1,5,2,3250
3862,NA,1,5,2,3250
3915,1,NA,NA,NA,3250
3807.1,1,1,5,2,3250
3807.2,1,1,5,2,3250
3882,0,1,5,2,3250
3911.1,1,2,5,3,3250
3911.2,NA,1,6,2,3250
3276,NA,1,4,1,3250
3865,0,1,5,2,3250
3871,0,1,6,4,3250
3891,1,1,5,2,3250
3939,1,1,5,2,3250
3825,0,1,5,2,3250
3278,1,1,5,2,3250
3297,NA,NA,NA,NA,3250
3816,1,1,4,1,3250
3881,1,1,5,2,3250
3824.1,1,1,4,2,3250
3824.2,1,2,5,2,3250
3843,NA,NA,NA,NA,3250
3324,1,0,5,2,3250
3334,1,1,6,2,3250
3888,1,NA,NA,NA,3250
3328,1,1,5,1,3250
3904,1,1,6,3,3250
3905,1,1,NA,NA,3250
3920,0,2,5,3,3250
3839,1,1,5,2,3250
3845,1,1,5,2,3250
4047,1,1,5,2,3250
3296,1,1,5,2,3250
3902,1,0,5,2,3250
3906,1,1,5,1,3250
3930,1,1,6,2,3250
3292,1,1,5,2,3250
3802,NA,1,6,3,3250
3838,0,1,4,1,3250
3819,NA,NA,NA,NA,3250
3847,NA,NA,NA,NA,3250
3859,0,1,5,2,3250
3345,1,1,6,2,3250
3814,1,1,6,2,3250
3853,1,1,NA,NA,3250
3737.1,1,1,NA,NA,3250
3737.2,1,1,6,2,3250
3295.1,1,1,5,2,3250
3295.2,NA,NA,NA,NA,3250
3726,1,1,5,2,3250
3841,1,NA,NA,NA,3250
3907,NA,1,5,2,3250
3209,1,1,5,2,3250
3270,1,1,5,2,3250
3298,1,3,6,2,3250
3700,1,1,5,2,3250
3736,NA,1,6,4,3250
3777,1,1,5,2,3250
3687,NA,1,4,1,3250
3782,NA,1,5,2,3250
3783,1,1,5,2,3250
3917,1,1,5,2,3250
3378,1,1,6,1,3250
3267,1,1,5,2,3250
3780,NA,1,4,1,3250
3771,NA,1,NA,NA,3250
3681,NA,1,5,2,3250
3713,NA,1,NA,NA,3250
3689,0,1,5,2,3250
3728,1,1,5,2,3250
3690,1,1,5,1,3250
3706,1,1,5,2,3250
3712,1,1,6,2,3250
3359,1,1,5,2,3250
3245,1,1,5,2,3250
3256,0,1,NA,NA,3250
3680,NA,1,5,2,3250
3243,1,1,5,2,3250
3247,1,1,5,2,3250
3673,NA,1,5,2,3250
3263,1,1,NA,NA,3250
3227,NA,1,6,2,3250
3239,1,1,NA,NA,3250
3369,NA,1,5,2,3250
3725,1,1,6,2,3250
3234,NA,NA,NA,NA,3250
3738,0,1,3,0,3250
3750.1,1,1,6,3,3250
3750.2,0,NA,NA,NA,3250
3750.3,0,1,5,2,3250
3750.4,1,1,7,3,3250
3766,1,3,6,3,3250
3754,1,NA,NA,NA,3250
3384,1,1,5,2,3250
3387,1,1,5,2,3250
3734,1,1,5,2,3250
3668,1,1,5,1,3250
3671,0,1,6,1,3250
3678,0,1,6,2,3250
3751,NA,1,NA,NA,3250
3333,NA,1,NA,NA,3250
3347,NA,1,6,2,3250
3742,1,0,NA,NA,3250
1287,1,1,5,2,3250
3332,1,1,5,2,3250
3238,NA,NA,NA,NA,3250
3667,1,1,NA,NA,3250
3204.1,1,1,6,2,3250
3204.2,NA,1,5,2,3250
3204.3,1,NA,NA,NA,3250
3204.4,1,1,4,1,3250
3197,1,1,5,2,3250
3199,0,1,6,2,3250
3319,1,1,5,2,3250
3666,NA,1,5,3,3250
3707.1,NA,1,5,2,3250
3707.2,1,1,5,1,3250
3670,1,1,4,1,3500
3718,0,1,5,1,3500
3743,1,1,NA,NA,3500
3644,NA,NA,NA,NA,3500
3735,NA,1,6,5,3500
3662,1,2,4,2,3500
3663,1,1,5,2,3500
3272,NA,NA,NA,NA,3500
3249,NA,NA,NA,NA,3500
3373,1,2,NA,NA,3500
3326,NA,1,5,2,3500
3630,1,1,5,2,3500
3661,1,1,NA,NA,3500
3600.1,1,1,5,2,3500
3600.2,1,NA,NA,NA,3500
3606,1,1,5,2,3500
3210,1,1,4,1,3500
3636,1,1,5,2,3500
3638,1,1,4,1,3500
3608,1,1,6,1,3500
3603,0,1,5,2,3500
3610,0,1,5,2,3500
3624,NA,NA,NA,NA,3500
3641,1,1,5,2,3500
3252,0,1,6,2,3500
3626,NA,NA,NA,NA,3500
3288,NA,1,5,2,3500
3596,NA,1,6,2,3500
3613,NA,NA,NA,NA,3500
3593,1,1,5,2,3500
3623,1,1,5,2,3500
3194,1,1,4,1,3500
3565,1,1,4,1,3500
3594,1,1,4,1,3500
3235,NA,NA,NA,NA,3500
3576.1,1,1,5,2,3500
3576.2,1,1,5,2,3500
3183,1,1,NA,NA,3500
3559,NA,1,6,2,3500
3503,1,1,5,2,3500
3519,1,1,NA,NA,3500
3545,1,1,4,1,3500
3546,0,1,4,1,3500
3552,1,1,5,2,3500
3170,NA,0,NA,NA,3500
3206,0,1,5,1,3500
3167,0,1,5,2,3500
3573,0,2,6,3,3500
3520,1,1,NA,NA,3500
3535,1.8,1,NA,NA,3500
3184,1,1,6,2,3500
3534,1,1,5,2,3500
3536,NA,1,NA,NA,3500
3655,1,1,5,2,3500
3177,0,1,5,2,3500
3192,1,1,4,1,3500
3521,1,1,6,2,3500
3118,0,2,6,3,3500
3180,1,1,5,1,3500
3179,1,NA,NA,NA,3500
3185,NA,NA,NA,NA,3500
3506,0,1,NA,NA,3500
3160,1,1,NA,NA,3500
3543,NA,NA,NA,NA,3500
3165,1,1,5,2,3500
3196,0,1,5,2,3500
3113,1.4,1,5,2,3500
3161,0,1,5,2,3500
3166,1,NA,NA,NA,3500
3112,1,1,4,1,3750
3485,0,1,5,2,3750
3497,1,1,5,2,3750
3139.1,1,1,4,1,3750
3139.2,1,1,5,2,3750
3200,NA,NA,NA,NA,3750
3517,1,1,4,1,3750
3556,1,1,NA,NA,3750
3654,1,2,6,2,3750
3162,NA,NA,NA,NA,3750
3547,1,1,5,2,3750
3528,1,1,5,2,3750
3307,NA,1,NA,NA,3750
3502,NA,NA,NA,NA,3750
3539,1,2,5,2,3750
3653,1,1,5,2,3750
3074,1.4,2,5,2,3750
3077,NA,NA,NA,NA,3750
3086,1,1,5,2,3750
3104,1,NA,NA,NA,3750
3148,1,NA,NA,NA,3750
3152,1,1,6,2,3750
3409,0,0,NA,NA,3750
3068,0,NA,NA,NA,3750
3083,1,2,5,2,3750
3056,1,2,6,3,3750
3085,0,1,4,1,3750
3109,1,1,NA,NA,3750
3155,1,1,6,3,3750
3055,1,1,5,2,3750
3063,1,NA,NA,NA,3750
3070,1,1,5,2,3750
3041,1,1,NA,NA,3750
3027,NA,1,5,1,3750
3147,NA,1,6,2,3750
2985,1,1,5,2,3750
3024,1,2,6,2,3750
2950,1.2,1,5,2,3750
3019,0,1,5,2,3750
2958,1,NA,NA,NA,3750
2960,NA,NA,NA,NA,3750
2984,0,1,5,2,3750
3812,NA,NA,NA,NA,3750
2991,1,1,5,2,3750
3011,1,1,5,2,3750
2944,1,NA,NA,NA,3750
3001,0,1,5,2,3750
2970,NA,NA,NA,NA,3750
2943,1,1,5,1,3750
2848,1,1,NA,NA,3750
2905,1,1,6,4,3750
2773,NA,NA,NA,NA,3750
2917,NA,NA,NA,NA,3750
2759,1,1,NA,NA,3750
2882,NA,NA,NA,NA,3750
2875,NA,NA,NA,NA,3750
3140,1,1,7,4,3750
3142,1,2,6,3,3750
2841,1,NA,NA,NA,3750
2863,2.4,3,6,3,3750
2865,NA,NA,NA,NA,3750
4037,NA,NA,NA,NA,3750
2727,1,1,6,2,3750
4029,3,2,6,3,3750
4041,1,1,5,2,3750
4051.1,2,2,6,5,3750
4051.2,NA,1,6,4,3750
2738,2,2,5,3,3750
2816,2,3,6,4,3750
4015,NA,NA,NA,NA,3750
4018,1,1,6,2,3750
2745,1,1,5,2,3750
2817,1,1,NA,NA,3750
3949,NA,1,5,2,3750
3135,NA,1,5,2,3750
4012,1,2,6,3,3750
4021,1,2,6,3,3750
3921,3,NA,NA,NA,3750
2807,1,NA,NA,NA,3750
2824,1,2,5,2,3750
2696,1,1,5,2,3750
4016,NA,NA,NA,NA,3750
4027,NA,NA,NA,NA,3750
4028,NA,NA,NA,NA,3750
2710,1,1,5,2,3750
2764,1,1,6,3,3750
3992,1,1,6,3,3750
4004,1,3,6,2,3750
2828,1,NA,NA,NA,3750
4009,1,1,5,3,3750
2665,1,1,5,1,3750
2703,1,1,7,4,3750
3966.1,2.2,2,6,2,3750
3966.2,2,1,5,2,3750
2693,1,1,5,2,3750
3883,1,1,6,3,4000
3892,1,1,NA,NA,4000
3901,1,1,5,2,4000
2706,0,3,6,4,4000
2797,0,1,6,2,4000
2687,1,NA,NA,NA,4000
3798,1,1,5,2,4000
3030,1,1,5,2,4000
3887,NA,1,6,2,4000
2641,1,NA,NA,NA,4000
2659,1,3,6,3,4000
2660,2,2,5,3,4000
4010,1,1,5,2,4000
2831,1,NA,NA,NA,4000
3789,1,1,5,2,4000
2796.1,1,1,6,2,4000
2796.2,1,NA,NA,NA,4000
3880,1,NA,NA,NA,4000
3899,NA,NA,NA,NA,4000
2630,1,1,5,1,4000
3787,1,NA,NA,NA,4000
3830,NA,NA,NA,NA,4000
3831,1,1,5,2,4000
3835,1,1,4,1,4000
3923,0,3,4,2,4000
3987,0,3,6,3,4000
2624,1,1,5,2,4000
3829,1,NA,5,2,4000
3969,1,3,5,3,4000
4001,1,1,4,2,4000
2616,1,1,6,2,4000
2653,1,1,NA,NA,4000
3879,1,2,5,2,4000
3854,1,NA,NA,NA,4000
3989,1,1,5,3,4000
3972,1,0,4,1,4000
3833,1,1,6,2,4000
3960,1,1,5,3,4000
3962,1,1,5,2,4000
3834,1,1,NA,NA,4000
3961,NA,1,5,3,4000
3938,NA,NA,NA,NA,4000
3952,NA,1,5,2,4000
2605,1,NA,NA,NA,4000
2615,1,0,5,2,4000
2619,1,1,6,3,4000
3954,3,1,5,2,4000
3979,0,1,6,3,4000
3986,1,1,NA,NA,4000
3855.1,1,1,5,2,4000
3855.2,NA,1,5,2,4000
3963.1,0,1,5,2,4000
3963.2,1,1,NA,NA,4000
3977,1,1,6,2,4000
3935,1,1,6,3,4000
3974,NA,1,5,2,4000
2634,1,NA,NA,NA,4000
3957,NA,1,4,1,4000
3941,1,1,5,2,4000
3866,1,1,5,2,4000
3786,1,1,4,1,4000
3870,2.2,1,5,2,4000
3808,1,1,5,2,4000
2604,1,NA,NA,NA,4000
3867,1,1,6,2,4000
3875,1,1,NA,NA,4000
3863.1,1,1,6,2,4000
3863.2,1,NA,NA,NA,4000
3773,1,1,5,2,4000
3776,1,2,6,3,4000
2594,NA,NA,NA,NA,4000
2590,0,0,5,0,4000
3764,1,1,6,2,4000
3801,1,1,6,3,4000
2601,1,1,4,1,4250
2580,0,1,5,2,4250
2589,NA,1,5,1,4250
3842,1,1,5,2,4250
3727,1,3,6,NA,4250
3821,1,1,5,2,4250
3822,1,1,5,2,4250
2577,1,1,5,2,4250
3741,1,2,5,2,4250
3749,1,2,5,3,4250
3698,1,1,4,1,4250
2568,NA,1,5,2,4250
3752,NA,1,7,1,4250
3551,1,2,6,2,4250
3010,0,1,NA,NA,4250
2557,0,1,5,2,4250
3724,1,1,6,2,4250
3772,1,1,4,1,4250
3774,1,1,5,2,4250
3858,1,1,6,2,4250
3934,1,1,6,2,4250
2554,1,NA,NA,NA,4250
3732,1,1,4,1,4250
3581.1,1,2,5,2,4250
3581.2,1,1,5,2,4250
3581.3,1,1,6,4,4250
3548,1,1,NA,NA,4250
3006,NA,NA,NA,NA,4250
3677,1,1,5,1,4250
2561,NA,NA,NA,NA,4250
3590,1.6,1,5,2,4250
3591,1,1,5,2,4250
3604,1,1,5,2,4250
3598,1,1,5,2,4250
2999,NA,NA,NA,NA,4250
3550,1,1,5,1,4250
3582.1,1,1,5,2,4250
3582.2,NA,1,NA,NA,4250
3609,1,1,NA,NA,4250
3601.1,1.6,NA,NA,NA,4250
3601.2,1,1,4,1,4250
3627,1,1,5,2,4250
3646,1,1,5,2,4250
3570,1,1,5,2,4250
3645,NA,NA,NA,NA,4250
3676,NA,1,5,3,4250
3557,1,1,7,2,4250
3614,2.2,1,6,2,4250
3036,1,1,5,2,4250
3615,1,1,5,3,4250
3665,NA,1,6,2,4250
3688,1,NA,NA,NA,4250
3965,1,1,4,1,4250
2996,1,1,5,2,4250
3697,1,1,6,2,4250
2547,1,1,6,2,4250
3566,NA,1,5,2,4250
3567.1,1,1,5,2,4250
3567.2,1,1,5,2,4250
3605,NA,NA,NA,NA,4250
3685.1,1,1,NA,NA,4250
3685.2,1,1,4,1,4250
3612,1,1,5,2,4250
3634,1,2,6,3,4250
3580,2.2,1,6,3,4250
3722,1,1,6,4,4250
2493,1,NA,NA,NA,4500
2494,1,1,4,1,4500
2496,1,1,NA,NA,4500
2497,1,1,5,2,4500
2499,1,NA,NA,NA,4500
3495,0,1,5,3,4500
3513,1,3,6,3,4500
3657.1,1,1,2,1,4500
3657.2,1,1,6,2,4500
2636,1,1,6,1,4500
3515,1,2,6,2,4500
2540,2,1,7,3,4500
3501,1,1,5,1,4500
3522,1,NA,NA,NA,4500
78,NA,NA,NA,NA,4500
3464,1,1,5,2,4500
2501,1,1,6,2,4500
3484,NA,1,NA,NA,4500
2520,0,1,4,1,4500
2526,NA,NA,NA,NA,4500
2531,1,0,5,2,4500
3428,NA,1,5,2,4500
3425,1,1,NA,NA,4500
3383,1,1,5,2,4500
2643,1,1,NA,NA,4500
3375,1,1,NA,NA,4750
3400,NA,NA,NA,NA,4750
2553,1,NA,NA,NA,4750
3415,NA,NA,NA,NA,4750
3394,1,1,NA,NA,4750
3370,0,1,5,2,4750
2596,NA,NA,NA,NA,4750
2570,1,0,5,2,4750
3351,NA,1,6,3,4750
3446,NA,1,5,2,4750
3639,NA,NA,NA,NA,4750
3360,1,1,5,2,4750
3343,1,1,6,2,4750
3350,1,1,5,2,4750
3352,1,1,5,2,4750
3365,NA,1,5,2,4750
3303,1,NA,NA,NA,4750
3321,1,1,6,3,4750
3268,1,1,4,1,4750
3265,1,NA,NA,NA,4750
3308,1,1,6,2,4750
3336,1,1,NA,NA,4750
3310,NA,1,5,4,4750
2514,1,1,5,2,4750
3262,1,1,NA,NA,4750
3259,1,NA,NA,NA,4750
3282,1,1,NA,NA,4750
3317,1,1,5,2,4750
3264.1,1,1,5,3,4750
3264.2,1,NA,NA,NA,4750
3291,NA,1,NA,NA,4750
2528,1,1,5,2,4750
3221,NA,1,NA,NA,4750
3225.1,NA,NA,NA,NA,4750
3225.2,NA,NA,NA,NA,4750
2529,0,1,5,2,4750
3172,1,1,5,2,4750
3216,NA,1,4,1,4750
2537,NA,NA,NA,NA,4750
3195,1,1,4,1,4750
3201,NA,NA,NA,NA,4750
3231,1,3,6,2,4750
3164,NA,NA,NA,NA,4750
3168,1,NA,NA,NA,4750
3187,1,1,5,2,4750
3423,1.8,1,5,2,4750
3219,1,1,5,2,4750
3211,1,1,6,4,4750
3153,1,NA,NA,NA,4750
3101,NA,NA,NA,NA,4750
3121,0,1,6,NA,4750
2515,1,1,5,2,4750
3114,1,0,4,1,4750
3123,NA,1,NA,NA,4750
3306,1,NA,NA,NA,4750
3323,1,1,NA,NA,4750
3119,1,1,5,2,4750
3207,1,1,5,2,4750
2490,NA,1,4,1,4750
3094,NA,NA,NA,NA,4750
2489,NA,NA,NA,NA,4750
3096,NA,NA,NA,NA,5000
3451,1,1,5,2,5000
3046,1,NA,NA,NA,5000
3026,NA,1,5,2,5000
3051,NA,NA,NA,NA,5000
3060,1,1,4,1,5000
3049,1,1,NA,NA,5000
2509,1,1,5,2,5000
3338,1,1,5,2,5000
3339,1,1,5,1,5000
3072,NA,1,5,2,5000
3127,1,NA,NA,NA,5000
2263,1,1,4,1,5000
3039,1,NA,NA,NA,5000
3141,1,1,6,2,5000
3205,1,NA,NA,NA,5000
3214,0,1,5,2,5000
3471,1,1,5,2,5000
3009,1,NA,NA,NA,5000
3346,0,1,6,2,5000
3054,1,1,5,2,5000
3062,NA,NA,NA,NA,5000
3286,0,1,5,2,5000
3314,1,1,5,2,5000
2264,1,1,5,2,5000
3000,NA,NA,NA,NA,5000
2987,0,1,6,2,5000
3285,1,1,4,1,5000
3076,1,1,5,2,5000
2972,1,0,4,1,5000
2989,0,1,4,1,5000
3020,2.4,1,5,2,5000
2968,2.2,1,7,3,5000
2982,1,1,6,2,5000
3470,1,2,5,2,5000
3079,1,1,5,2,5000
3489,1,2,5,2,5000
3472,1,NA,NA,NA,5000
2673,3,3,6,4,5000
2969,1,1,5,2,5000
2815,1,1,5,2,5000
3490,NA,NA,NA,NA,5000
2811,1,NA,NA,NA,5000
2771,3,3,6,4,5000
2928,1,NA,NA,NA,5000
2940,1,1,5,2,5000
2947,1,1,5,2,5000
3488,NA,NA,NA,NA,5000
3494,1,1,6,2,5000
2711,NA,1,5,1,5000
2951,NA,NA,NA,NA,5000
2793,0,1,6,2,5000
2856,3,3,6,5,5000
2834,NA,NA,NA,NA,5000
2923,1,1,5,2,5000
2701,1,1,6,2,5000
2707,0,1,5,2,5000
2809,3,3,5,3,5000
3182,1.6,1,5,2,5000
3023,NA,NA,NA,NA,5000
3178,1,2,5,1,5000
2822,3,3,5,3,5000
2829,3,3,6,4,5000
2698,0,1,4,1,5000
2598,3,3,6,5,5000
2614,3,3,5,3,5000
2627,3,3,6,5,5000
2808,3,3,5,2,5000
2825,3,3,5,4,5000
2883,3,3,NA,NA,5000
3189,1,1,NA,NA,5000
2491,3,NA,NA,NA,5000
2666,3,3,6,5,5000
3133,3,3,6,5,5000
2224,3,3,6,4,5000
2704,1,1,NA,NA,5000
2571,3,3,5,2,5000
2584,3,3,6,5,5000
2649,3,3,NA,NA,5000
2272,3,3,6,5,5000
2567,3,3,6,5,5000
2906,3,3,NA,NA,5000
3241,NA,NA,NA,NA,5000
2914,3,NA,NA,NA,5000
2915,3,3,NA,NA,5000
2270,3,3,5,4,5000
2896,3,3,NA,NA,5000
2611,3,3,6,5,5000
2275,NA,NA,NA,NA,5000
2276,3,3,6,5,5000
2271,3,3,6,5,5250
2873,3,3,6,5,5250
2911,3,3,5,4,5250
2265,3,3,5,4,5250
2545,3,3,5,3,5250
2638,3,3,NA,NA,5250
2681,3,3,5,3,5250
2802,3,3,6,4,5250
2221,3,3,7,5,5250
2682,3,3,6,5,5250
2735,3,3,5,3,5250
2543,3,3,7,5,5250
2536,3,3,7,6,5250
2847,3,NA,NA,NA,5250
2860,3,3,5,4,5250
2579,3,NA,NA,NA,5250
2527,3,3,6,5,5250
2551,3,3,6,5,5250
2683,3,NA,NA,NA,5250
2739,3,3,5,4,5250
3075,3,3,NA,NA,5250
3095,3,3,5,2,5250
2603,3,3,NA,NA,5250
2854,3,NA,NA,NA,5250
2871,3,3,NA,NA,5250
2273,3,3,5,4,5250
2850,3,NA,NA,NA,5250
2512.1,3,3,6,5,5250
2512.2,3,3,6,5,5250
2689,3,3,NA,NA,5250
2495,3,NA,NA,NA,5250
2517,3,3,6,5,5250
2671,3,3,6,5,5250
2664,3,NA,NA,NA,5250
2674,3,3,6,5,5250
2223,3,3,6,4,5250
2492,3,3,6,5,5250
2500,3,3,7,6,5250
2503,3,3,6,5,5250
2685,3,3,5,3,5250
2676,3,3,7,5,5250
2625,3,3,6,5,5250
2626,3,3,6,5,5250
2788,3,3,6,3,5250
2713,3,3,NA,NA,5250
2786,3,2,NA,NA,5250
2799,3,3,NA,NA,5250
2691,3,3,5,3,5250
2680,3,3,5,3,5250
2804,3,3,NA,NA,5250
2813,3,3,6,4,5250
2795,3,3,5,4,5250
2974,3,NA,NA,NA,5250
2971,3,3,6,5,5250
3008.1,3,3,NA,NA,5250
3008.2,3,3,5,4,5250
2992,3,3,5,3,5250
2993,3,3,6,5,5250
3002,3,3,5,4,5250
2573,3,3,6,5,5250
2592,3,3,6,5,5250
2728,3,3,NA,NA,5250
2533,3,3,NA,NA,5250
2898,3,3,6,4,5250
2600,3,1,NA,NA,5250
2602,3,NA,NA,NA,5250
2948,3,3,NA,NA,5250
2750,3,3,NA,NA,5250
2486,3,3,5,NA,5250
2488,3,3,NA,NA,5250
2513,NA,NA,NA,NA,5250
2768.1,3,3,5,2,5250
2768.2,3,3,NA,NA,5250
2201,3,3,7,6,5250
2522,3,2,NA,NA,5250
2774,3,3,6,4,5250
2777.1,3,3,NA,NA,5250
2777.2,3,2,NA,NA,5250
2523,3,3,NA,NA,5250
2544,3,3,6,5,5250
2741,3,3,6,4,5250
2763,3,3,6,3,5250
2485,3,2,NA,NA,5250
2200,3,3,5,3,5250
2483,3,3,6,4,5250
2781,3,3,6,4,5250
2484,3,3,6,5,5250
2740,3,3,5,4,5250
2936.1,3,3,6,4,5250
2936.2,3,3,6,5,5250
2932,3,3,6,4,5250
2163,3,3,6,4,5250
2930,3,3,NA,NA,5250
2228,3,3,6,3,5250
2516,3,3,6,3,5250
2736,3,3,6,5,5250
2737,3,3,6,3,5250
2747,3,NA,NA,NA,5250
2227,3,3,6,4,5500
2482,3,3,6,4,5500
2502,3,3,NA,NA,5500
2748,3,3,6,5,5500
2231,3,NA,NA,NA,5500
2471,3,3,NA,NA,5500
2477,3,3,6,5,5500
2479,3,3,6,4,5500
2487,3,NA,NA,NA,5500
2180,3,1,6,5,5500
2222,3,3,6,4,5500
2476,3,3,5,3,5500
2478,3,3,NA,NA,5500
2449,3,3,6,5,5500
2450,3,3,5,3,5500
2456,3,3,6,4,5500
2498,3,3,6,4,5500
2746,3,3,NA,NA,5500
2918,3,1,5,4,5500
2230,3,3,5,3,5500
2448,3,3,6,5,5500
2458,3,3,6,5,5500
2474,3,3,6,5,5500
2457,3,3,6,4,5500
2729,3,3,6,4,5500
2756,3,3,5,2,5500
2226,3,3,5,3,5500
2459,3,NA,6,NA,5500
2475,NA,NA,NA,NA,5500
2751,3,3,5,3,5500
2753,3,3,5,3,5500
2755,3,3,7,6,5500
2758,NA,NA,NA,NA,5500
